_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source
ObjectID(544dcff50d0d4d699926ce1c),@costalot80 a timescale at this stage.  We can assure you though that you will be contacted. Thanks. ^David. 2/2,British_Airways,,Mon Oct 20 11:45:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce1d),"@costalot80 Hi Susan, if you have a case ref then a member of our Customer Relations team will be in touch. However, we can't guarantee 1/2",British_Airways,,Mon Oct 20 11:44:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce1e),"@daavidrose Hi David, please DM us your Exec Club number, booking ref and full name and we can have a look into this ^Al.",British_Airways,,Mon Oct 20 11:38:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce1f),@Boredstoopid We take your comments on board Kevin and appreciate you bringing this to our attention. ^Kayleigh,British_Airways,,Mon Oct 20 11:38:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce20),"@mtjmelody Unfortunately we don't know Mark, seats are released approximately 355 days in advance, I'm sorry we can't help. ^Steph",British_Airways,,Mon Oct 20 11:29:27 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce21),"@ulsaulsa You're welcome Ulkrika, we hope you and your husband both have a great flight! ^Danielle",British_Airways,,Mon Oct 20 11:22:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce22),@DerynTilouche We can check for any updates for you. 2/2 ^Steph,British_Airways,,Mon Oct 20 11:08:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce23),"@DerynTilouche I'm sorry you've not had a response yet Deryn, can you DM your case reference, full name, home and email address. 1/2 ^Steph",British_Airways,,Mon Oct 20 11:08:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce24),"@petersianchuk operate an efficient service. Minimum connecting times are worked out very carefully, sorry this is disappointing. (2/2) ^DE",British_Airways,,Mon Oct 20 11:06:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce25),@petersianchuk This may not be a permanent change Peter. Maintenance on T1 means that we have had to change some flights in order to (1/2),British_Airways,,Mon Oct 20 11:04:59 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce26),"@Markwgc46Mark We appreciate how frustrating this must have been for you, Mark. We hope our cabin crew well looked after you. ^S",British_Airways,,Mon Oct 20 11:01:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce27),"The annual @Dreamflight trip took off yesterday, treating disabled or sick kids to a fab Orlando holiday. Have fun! http://t.co/dhaqYpsX5P",British_Airways,,Mon Oct 20 11:00:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce28),"@biznagueroagp Hi Cristobal, good to hear from you hope you‰Ûªre flying with us soon! ^Al.",British_Airways,,Mon Oct 20 10:59:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce29),"@Jaybyname We appreciate your comments, Jamie, and we'll make sure these get passed on to the team concerned. ^Stella",British_Airways,,Mon Oct 20 10:55:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce2a),"@FranCatliing Great picture Francesca, it certainly looks like it was a fun day! ^Danielle",British_Airways,,Mon Oct 20 10:53:22 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce2b),"@MsHelenRussell Sorry to hear this Helen, have you had any assistance from the airport? ^Danielle",British_Airways,,Mon Oct 20 10:48:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce2c),"@sapanbabel Hi Sapan, sorry about this ‰ÛÒ do you have a case reference you can DM us? ^Al.",British_Airways,,Mon Oct 20 10:47:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce2d),@SheaWarnes You could incorporate the route and booking reference to make is special! ^Danny 2/2,British_Airways,,Mon Oct 20 10:43:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce2e),"@SheaWarnes Hi Shea, we're afraid the old paper tickets have been phased out. Why not use an online card company. 1/2",British_Airways,,Mon Oct 20 10:42:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce2f),@richjohninglis names of the affected passengers. I'd also advise you remove your ref from public to protect your data. (2/2)  ^Danielle,British_Airways,,Mon Oct 20 10:32:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce30),"@firefoxx66 I'm sorry to hear you're not happy with the current cabin interior Emma, we'll feedback your comments for you. ^Steph",British_Airways,,Mon Oct 20 10:31:27 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce31),"@richjohninglis Hi Richard, thanks for the details,  for security can you please confirm how many bags are missing and also the full (1/2)",British_Airways,,Mon Oct 20 10:30:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce32),@CarbideFinger That's what we like to hear Sam!! ^David.,British_Airways,,Mon Oct 20 10:28:44 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce33),"@petersianchuk Great photo Peter, hope you enjoy Washington ^Al.",British_Airways,,Mon Oct 20 10:26:15 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce34),"@stefandewoodrow Hi Steven, we're sorry to hear this. Hopefully you'll be on your way soon. ^David.",British_Airways,,Mon Oct 20 10:23:42 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce35),"@BarristerAlex Airport are looking after you, and you're not waiting too much longer. 2/2 ^Steph",British_Airways,,Mon Oct 20 10:20:38 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce36),"@KenLipscombe Hi Ken, Great photo again thanks for letting us see! ^Al.",British_Airways,,Mon Oct 20 10:20:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce37),"@BarristerAlex I'm sorry your flight has been delayed Alexandra, a number of reasons can cause flights to be delayed. I hope the 1/2 ^Steph",British_Airways,,Mon Oct 20 10:19:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce38),"@pearsonp69 We're sorry to hear this, Paula. We hope you didn't have to wait too much longer. ^Stella",British_Airways,,Mon Oct 20 10:14:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce39),@Gups19 We can't send your wife a tweet unless she has previously contacted us on Twitter. Please DM us a contact number so we can call. ^SZ,British_Airways,,Mon Oct 20 10:09:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce3a),@TWOweather We're working hard to reply to all emails as fast as possible. We appreciate your patience. We're sorry for the issues you had.,British_Airways,,Mon Oct 20 10:03:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce3b),"@cripp1986 Hi Chrissy, yes United Kingdom would be an I.D card. ^Danny",British_Airways,,Mon Oct 20 10:03:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce3c),"@cripp1986 Hi Chrissy, yes United Kingdom would be an I.D card. ^Danny",British_Airways,,Mon Oct 20 10:03:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce3d),"@MikeJamesDean Hi Mike, we'll keep our fingers crossed for you! Nice to hear you enjoyed the upgrade. Have a good day. ^Danielle.",British_Airways,,Mon Oct 20 10:00:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce3e),@WalteirLima Can you DM your name and contact no Walteir. We'll try and help. If you booked through a travel agent you'll need to ask them.,British_Airways,,Mon Oct 20 09:55:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce3f),"@hannahcole93 Hi Hannah, I hope you're an Executive Club member while you're doing all these flights. ^Danielle.",British_Airways,,Mon Oct 20 09:54:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce40),"@drewburdon The A380 does need quite large wings, Drew ‰ÛÒ hope you have fun in LA! ^Al.",British_Airways,,Mon Oct 20 09:53:27 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce41),@DaisyRadio2 We certainly think it's worth it Daisy! You can have a look at whats on offer here: http://t.co/J4VVsMpi91 ^Kay,British_Airways,,Mon Oct 20 09:51:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce42),"@7Lewi Thank you for your feedback Nick, we will feed this back on your behalf. ^Danielle.",British_Airways,,Mon Oct 20 09:51:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce43),@iainmd Apologies for your delays Iain. We will feed your comments back. ^Danielle.,British_Airways,,Mon Oct 20 09:49:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce44),"@BarryDWillcott We hope we can see you on board again soon, Barry. ^Stella",British_Airways,,Mon Oct 20 09:46:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce45),"@Boredstoopid Hi Kevin, that does not sound good. We take it the plane was full and you couldn't move seats? ^Danny",British_Airways,,Mon Oct 20 09:42:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce46),"@deelo08 You can give us your feedback using this form http://t.co/IzAqPzJ2Eb. Or if you want, we can call you to discuss it. ^Stella.",British_Airways,,Mon Oct 20 09:39:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce47),"@Jaybyname Hi Jamie, it's a very intensive, expensive and thorough course due to the responsibility attached to the role. ^Kayleigh",British_Airways,,Mon Oct 20 09:38:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce48),@DanceAgainFdt Glad you had a good conference and flight home. ^Danny,British_Airways,,Mon Oct 20 09:37:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce49),"@OliverWerneyer We're glad you're a fan Oliver, we hope you enjoy your flight and have a fantastic time in Zurich! ^Steph",British_Airways,,Mon Oct 20 09:34:20 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce4a),@CarbideFinger We hope you're having a relaxing morning Sam and have a lovely flight! ^Kayleigh,British_Airways,,Mon Oct 20 09:30:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce4b),@AmericanAir We're glad you agree! Have a great day from all of us here! ^Steph,British_Airways,,Mon Oct 20 09:28:22 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce4c),@SheaWarnes For any previous bookings you'll need to use this link. Thanks. ^David. 2/2 http://t.co/ISVB9yCmaU,British_Airways,,Mon Oct 20 09:28:15 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce4d),"@CFCJD Hi there, I'm afraid once your vouchers have expired you won't be able to use them and we‰Ûªre unable provide new ones. ^Kayleigh",British_Airways,,Mon Oct 20 09:27:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce4e),"@SheaWarnes Hi Shea, if this is an existing booking you should be able to print off a receipt  using Manage my Booking. 1/2",British_Airways,,Mon Oct 20 09:26:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce4f),@tashreed We're so disappointed to hear this Natasha. Can you explain further so we can understand why you feel this way. ^Gareth,British_Airways,,Mon Oct 20 09:26:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce50),"@walderston Sorry for any inconvenience caused Adam, this has been done for operational reasons, and to allow the redevelopment of T1. ^SH",British_Airways,,Mon Oct 20 09:25:07 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce51),@Tony_Marsh1980 well you'll be on your way shortly. Have a great flight and enjoy your brekkie!! ^David. 2/2,British_Airways,,Mon Oct 20 09:25:00 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce52),"@Mikee1403 Please DM your membership number, full name and address, as well as your booking reference. We'll then take a look. ^Gareth 2/2",British_Airways,,Mon Oct 20 09:25:00 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce53),"@Mikee1403 Hi Michael, it's not uncommon for Tier Points and Avios to track incorrectly when upgrading. ^Gareth 1/2",British_Airways,,Mon Oct 20 09:25:00 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce54),"@Tony_Marsh1980 Hi Tony, the current update we have is that the LGW MCO flight is leaving on time. All being 1/2",British_Airways,,Mon Oct 20 09:22:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce55),@MarcusHendry You'll get through it Marcus. Enjoy Clark County! ^Danny,British_Airways,,Mon Oct 20 09:10:14 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce56),"@seandoc84 That's a shame Sean. The old U.S Airways, codeshare to Manchester is a fine flight! ^Danny",British_Airways,,Mon Oct 20 09:07:10 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce57),@maxrosssays We're sorry you didn't receive notification. We appreciate your loyalty and we hope it hasn't inconvenienced you too much. ^Sam,British_Airways,,Mon Oct 20 09:05:59 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce58),"@majestic83 That's great to hear, David. We hope you have a fabulous stay. See you soon! ^Sam",British_Airways,,Mon Oct 20 08:59:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce59),"@Kosteqs Can you DM your full name, your email address and your flight details? We will see if we can get an update for you. ^Liz",British_Airways,,Mon Oct 20 08:58:02 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce5a),"@HolmesSteffy What a nightmare! Looks painful, Stephanie ‰ÛÒ hope to see you on board next week ^Al.",British_Airways,,Mon Oct 20 08:57:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce5b),@robinrimbaud We're really disappointed to hear this. We are feeding it back and hopefully this won't happen again. ^Sam,British_Airways,,Mon Oct 20 08:56:27 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dd1250d0d4d699926ce5c),@Lewoodman Brilliant to hear Lisa! We'll make sure your kind comments get back to him. Have a great time in North Holland! ^Danny,British_Airways,,Mon Oct 20 08:55:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
